d_cp	valid	CVEGEO	CVE_ENT	CVE_MUN	NOMGEO
53219	TRUE	15057	15	057	Naucalpan de Juárez
53237	TRUE	15057	15	057	Naucalpan de Juárez
53239	TRUE	15057	15	057	Naucalpan de Juárez
53247	TRUE	15057	15	057	Naucalpan de Juárez
53248	TRUE	15057	15	057	Naucalpan de Juárez
53250	TRUE	15057	15	057	Naucalpan de Juárez
53270	TRUE	15057	15	057	Naucalpan de Juárez
53240	TRUE	15057	15	057	Naucalpan de Juárez
50019	TRUE	15106	15	106	Toluca
53278	TRUE	15057	15	057	Naucalpan de Juárez
53279	TRUE	15057	15	057	Naucalpan de Juárez
53280	TRUE	15057	15	057	Naucalpan de Juárez
53283	TRUE	15057	15	057	Naucalpan de Juárez
53290	TRUE	15057	15	057	Naucalpan de Juárez
53296	TRUE	15057	15	057	Naucalpan de Juárez
53297	TRUE	15057	15	057	Naucalpan de Juárez
53298	TRUE	15057	15	057	Naucalpan de Juárez
53300	TRUE	15057	15	057	Naucalpan de Juárez
53309	TRUE	15057	15	057	Naucalpan de Juárez
53310	TRUE	15057	15	057	Naucalpan de Juárez
53370	TRUE	15057	15	057	Naucalpan de Juárez
53330	TRUE	15057	15	057	Naucalpan de Juárez
53338	TRUE	15057	15	057	Naucalpan de Juárez
53339	TRUE	15057	15	057	Naucalpan de Juárez
51458	TRUE	15123	15	123	Luvianos
51463	TRUE	15123	15	123	Luvianos
51457	TRUE	15123	15	123	Luvianos
50190	TRUE	15106	15	106	Toluca
55887	TRUE	15002	15	002	Acolman
53350	TRUE	15057	15	057	Naucalpan de Juárez
55888	TRUE	15002	15	002	Acolman
53410	TRUE	15057	15	057	Naucalpan de Juárez
53420	TRUE	15057	15	057	Naucalpan de Juárez
53425	TRUE	15057	15	057	Naucalpan de Juárez
53428	TRUE	15057	15	057	Naucalpan de Juárez
53430	TRUE	15057	15	057	Naucalpan de Juárez
53440	TRUE	15057	15	057	Naucalpan de Juárez
53450	TRUE	15057	15	057	Naucalpan de Juárez
55877	TRUE	15002	15	002	Acolman
53426	TRUE	15057	15	057	Naucalpan de Juárez
53390	TRUE	15057	15	057	Naucalpan de Juárez
53459	TRUE	15057	15	057	Naucalpan de Juárez
53460	TRUE	15057	15	057	Naucalpan de Juárez
53470	TRUE	15057	15	057	Naucalpan de Juárez
53489	TRUE	15057	15	057	Naucalpan de Juárez
53490	TRUE	15057	15	057	Naucalpan de Juárez
53500	TRUE	15057	15	057	Naucalpan de Juárez
53519	TRUE	15057	15	057	Naucalpan de Juárez
53550	TRUE	15057	15	057	Naucalpan de Juárez
53560	TRUE	15057	15	057	Naucalpan de Juárez
53533	TRUE	15057	15	057	Naucalpan de Juárez
53529	TRUE	15057	15	057	Naucalpan de Juárez
53520	TRUE	15057	15	057	Naucalpan de Juárez
53530	TRUE	15057	15	057	Naucalpan de Juárez
53569	TRUE	15057	15	057	Naucalpan de Juárez
52156	TRUE	15054	15	054	Metepec
53640	TRUE	15057	15	057	Naucalpan de Juárez
53650	TRUE	15057	15	057	Naucalpan de Juárez
53653	TRUE	15057	15	057	Naucalpan de Juárez
53654	TRUE	15057	15	057	Naucalpan de Juárez
53655	TRUE	15057	15	057	Naucalpan de Juárez
53660	TRUE	15057	15	057	Naucalpan de Juárez
53670	TRUE	15057	15	057	Naucalpan de Juárez
53687	TRUE	15057	15	057	Naucalpan de Juárez
53570	TRUE	15057	15	057	Naucalpan de Juárez
53664	TRUE	15057	15	057	Naucalpan de Juárez
53598	TRUE	15057	15	057	Naucalpan de Juárez
53680	TRUE	15057	15	057	Naucalpan de Juárez
53690	TRUE	15057	15	057	Naucalpan de Juárez
53688	TRUE	15057	15	057	Naucalpan de Juárez
53689	TRUE	15057	15	057	Naucalpan de Juárez
53713	TRUE	15057	15	057	Naucalpan de Juárez
53714	TRUE	15057	15	057	Naucalpan de Juárez
53697	TRUE	15057	15	057	Naucalpan de Juárez
53700	TRUE	15057	15	057	Naucalpan de Juárez
53708	TRUE	15057	15	057	Naucalpan de Juárez
53696	TRUE	15057	15	057	Naucalpan de Juárez
52165	TRUE	15054	15	054	Metepec
55884	TRUE	15002	15	002	Acolman
55882	TRUE	15002	15	002	Acolman
55885	TRUE	15002	15	002	Acolman
55873	TRUE	15002	15	002	Acolman
53718	TRUE	15057	15	057	Naucalpan de Juárez
53770	TRUE	15057	15	057	Naucalpan de Juárez
53730	TRUE	15057	15	057	Naucalpan de Juárez
53215	TRUE	15057	15	057	Naucalpan de Juárez
53716	TRUE	15057	15	057	Naucalpan de Juárez
53760	TRUE	15057	15	057	Naucalpan de Juárez
53719	TRUE	15057	15	057	Naucalpan de Juárez
53220	TRUE	15057	15	057	Naucalpan de Juárez
53227	TRUE	15057	15	057	Naucalpan de Juárez
53218	TRUE	15057	15	057	Naucalpan de Juárez
53717	TRUE	15057	15	057	Naucalpan de Juárez
53260	TRUE	15057	15	057	Naucalpan de Juárez
53229	TRUE	15057	15	057	Naucalpan de Juárez
53790	TRUE	15057	15	057	Naucalpan de Juárez
53799	TRUE	15057	15	057	Naucalpan de Juárez
53788	TRUE	15057	15	057	Naucalpan de Juárez
53809	TRUE	15057	15	057	Naucalpan de Juárez
53798	TRUE	15057	15	057	Naucalpan de Juárez
53800	TRUE	15057	15	057	Naucalpan de Juárez
53839	TRUE	15057	15	057	Naucalpan de Juárez
53909	TRUE	15057	15	057	Naucalpan de Juárez
53830	TRUE	15057	15	057	Naucalpan de Juárez
53940	TRUE	15057	15	057	Naucalpan de Juárez
53970	TRUE	15057	15	057	Naucalpan de Juárez
55878	TRUE	15002	15	002	Acolman
53900	TRUE	15057	15	057	Naucalpan de Juárez
53950	TRUE	15057	15	057	Naucalpan de Juárez
53930	TRUE	15057	15	057	Naucalpan de Juárez
55890	TRUE	15002	15	002	Acolman
53960	TRUE	15057	15	057	Naucalpan de Juárez
53840	TRUE	15057	15	057	Naucalpan de Juárez
54000	TRUE	15104	15	104	Tlalnepantla de Baz
54009	TRUE	15104	15	104	Tlalnepantla de Baz
52250	TRUE	15027	15	027	Chapultepec
54016	TRUE	15104	15	104	Tlalnepantla de Baz
54017	TRUE	15104	15	104	Tlalnepantla de Baz
54021	TRUE	15104	15	104	Tlalnepantla de Baz
54022	TRUE	15104	15	104	Tlalnepantla de Baz
54023	TRUE	15104	15	104	Tlalnepantla de Baz
54010	TRUE	15104	15	104	Tlalnepantla de Baz
54037	TRUE	15104	15	104	Tlalnepantla de Baz
54038	TRUE	15104	15	104	Tlalnepantla de Baz
54040	TRUE	15104	15	104	Tlalnepantla de Baz
54049	TRUE	15104	15	104	Tlalnepantla de Baz
54050	TRUE	15104	15	104	Tlalnepantla de Baz
54057	TRUE	15104	15	104	Tlalnepantla de Baz
54063	TRUE	15104	15	104	Tlalnepantla de Baz
54067	TRUE	15104	15	104	Tlalnepantla de Baz
54068	TRUE	15104	15	104	Tlalnepantla de Baz
54069	TRUE	15104	15	104	Tlalnepantla de Baz
54073	TRUE	15104	15	104	Tlalnepantla de Baz
55899	TRUE	15002	15	002	Acolman
54054	TRUE	15104	15	104	Tlalnepantla de Baz
55894	TRUE	15002	15	002	Acolman
55895	TRUE	15002	15	002	Acolman
54059	TRUE	15104	15	104	Tlalnepantla de Baz
54060	TRUE	15104	15	104	Tlalnepantla de Baz
55880	TRUE	15002	15	002	Acolman
54070	TRUE	15104	15	104	Tlalnepantla de Baz
55870	TRUE	15002	15	002	Acolman
55896	TRUE	15002	15	002	Acolman
54075	TRUE	15104	15	104	Tlalnepantla de Baz
54076	TRUE	15104	15	104	Tlalnepantla de Baz
54092	TRUE	15104	15	104	Tlalnepantla de Baz
54080	TRUE	15104	15	104	Tlalnepantla de Baz
54094	TRUE	15104	15	104	Tlalnepantla de Baz
54098	TRUE	15104	15	104	Tlalnepantla de Baz
55893	TRUE	15002	15	002	Acolman
54108	TRUE	15104	15	104	Tlalnepantla de Baz
54090	TRUE	15104	15	104	Tlalnepantla de Baz
54109	TRUE	15104	15	104	Tlalnepantla de Baz
54110	TRUE	15104	15	104	Tlalnepantla de Baz
54118	TRUE	15104	15	104	Tlalnepantla de Baz
54119	TRUE	15104	15	104	Tlalnepantla de Baz
54126	TRUE	15104	15	104	Tlalnepantla de Baz
54127	TRUE	15104	15	104	Tlalnepantla de Baz
54128	TRUE	15104	15	104	Tlalnepantla de Baz
54134	TRUE	15104	15	104	Tlalnepantla de Baz
54135	TRUE	15104	15	104	Tlalnepantla de Baz
54136	TRUE	15104	15	104	Tlalnepantla de Baz
54130	TRUE	15104	15	104	Tlalnepantla de Baz
54143	TRUE	15104	15	104	Tlalnepantla de Baz
54145	TRUE	15104	15	104	Tlalnepantla de Baz
54146	TRUE	15104	15	104	Tlalnepantla de Baz
54147	TRUE	15104	15	104	Tlalnepantla de Baz
54149	TRUE	15104	15	104	Tlalnepantla de Baz
54152	TRUE	15104	15	104	Tlalnepantla de Baz
54158	TRUE	15104	15	104	Tlalnepantla de Baz
54162	TRUE	15104	15	104	Tlalnepantla de Baz
54180	TRUE	15104	15	104	Tlalnepantla de Baz
54168	TRUE	15104	15	104	Tlalnepantla de Baz
54190	TRUE	15104	15	104	Tlalnepantla de Baz
54150	TRUE	15104	15	104	Tlalnepantla de Baz
54170	TRUE	15104	15	104	Tlalnepantla de Baz
54187	TRUE	15104	15	104	Tlalnepantla de Baz
54408	TRUE	15060	15	060	Nicolás Romero
52240	TRUE	15027	15	027	Chapultepec
54196	TRUE	15104	15	104	Tlalnepantla de Baz
54197	TRUE	15104	15	104	Tlalnepantla de Baz
54198	TRUE	15104	15	104	Tlalnepantla de Baz
54400	TRUE	15060	15	060	Nicolás Romero
54402	TRUE	15060	15	060	Nicolás Romero
54405	TRUE	15060	15	060	Nicolás Romero
54409	TRUE	15060	15	060	Nicolás Romero
54410	TRUE	15060	15	060	Nicolás Romero
54413	TRUE	15060	15	060	Nicolás Romero
54420	TRUE	15060	15	060	Nicolás Romero
54455	TRUE	15060	15	060	Nicolás Romero
54425	TRUE	15060	15	060	Nicolás Romero
54473	TRUE	15060	15	060	Nicolás Romero
54434	TRUE	15060	15	060	Nicolás Romero
54435	TRUE	15060	15	060	Nicolás Romero
54476	TRUE	15060	15	060	Nicolás Romero
55886	TRUE	15002	15	002	Acolman
54457	TRUE	15060	15	060	Nicolás Romero
54414	TRUE	15060	15	060	Nicolás Romero
55875	TRUE	15002	15	002	Acolman
54417	TRUE	15060	15	060	Nicolás Romero
54470	TRUE	15060	15	060	Nicolás Romero
54475	TRUE	15060	15	060	Nicolás Romero
54416	TRUE	15060	15	060	Nicolás Romero
54477	TRUE	15060	15	060	Nicolás Romero
54466	TRUE	15060	15	060	Nicolás Romero
54474	TRUE	15060	15	060	Nicolás Romero
54426	TRUE	15060	15	060	Nicolás Romero
54459	TRUE	15060	15	060	Nicolás Romero
55874	TRUE	15002	15	002	Acolman
52223	TRUE	15018	15	018	Calimaya
52183	TRUE	15055	15	055	Mexicaltzingo
54660	TRUE	15023	15	023	Coyotepec
54666	TRUE	15023	15	023	Coyotepec
54700	TRUE	15121	15	121	Cuautitlán Izcalli
54665	TRUE	15023	15	023	Coyotepec
54763	TRUE	15121	15	121	Cuautitlán Izcalli
54764	TRUE	15121	15	121	Cuautitlán Izcalli
54729	TRUE	15121	15	121	Cuautitlán Izcalli
54744	TRUE	15121	15	121	Cuautitlán Izcalli
54730	TRUE	15121	15	121	Cuautitlán Izcalli
54750	TRUE	15121	15	121	Cuautitlán Izcalli
54759	TRUE	15121	15	121	Cuautitlán Izcalli
54760	TRUE	15121	15	121	Cuautitlán Izcalli
54765	TRUE	15121	15	121	Cuautitlán Izcalli
54714	TRUE	15121	15	121	Cuautitlán Izcalli
54767	TRUE	15121	15	121	Cuautitlán Izcalli
54784	TRUE	15091	15	091	Teoloyucan
54769	TRUE	15121	15	121	Cuautitlán Izcalli
54743	TRUE	15121	15	121	Cuautitlán Izcalli
54713	TRUE	15121	15	121	Cuautitlán Izcalli
54753	TRUE	15121	15	121	Cuautitlán Izcalli
54716	TRUE	15121	15	121	Cuautitlán Izcalli
54800	TRUE	15024	15	024	Cuautitlán
50497	TRUE	15014	15	014	Atlacomulco
54725	TRUE	15121	15	121	Cuautitlán Izcalli
54740	TRUE	15121	15	121	Cuautitlán Izcalli
54715	TRUE	15121	15	121	Cuautitlán Izcalli
54719	TRUE	15121	15	121	Cuautitlán Izcalli
54805	TRUE	15024	15	024	Cuautitlán
54807	TRUE	15024	15	024	Cuautitlán
54834	TRUE	15121	15	121	Cuautitlán Izcalli
54850	TRUE	15024	15	024	Cuautitlán
54855	TRUE	15024	15	024	Cuautitlán
54857	TRUE	15024	15	024	Cuautitlán
54858	TRUE	15024	15	024	Cuautitlán
54830	TRUE	15024	15	024	Cuautitlán
50340	TRUE	15001	15	001	Acambay de Ruíz Castañeda
54840	TRUE	15024	15	024	Cuautitlán
50344	TRUE	15001	15	001	Acambay de Ruíz Castañeda
50333	TRUE	15001	15	001	Acambay de Ruíz Castañeda
50300	TRUE	15001	15	001	Acambay de Ruíz Castañeda
50314	TRUE	15001	15	001	Acambay de Ruíz Castañeda
54860	TRUE	15024	15	024	Cuautitlán
54870	TRUE	15024	15	024	Cuautitlán
54875	TRUE	15024	15	024	Cuautitlán
54877	TRUE	15024	15	024	Cuautitlán
54878	TRUE	15024	15	024	Cuautitlán
56006	TRUE	15100	15	100	Tezoyuca
54879	TRUE	15024	15	024	Cuautitlán
55063	TRUE	15033	15	033	Ecatepec de Morelos
50354	TRUE	15001	15	001	Acambay de Ruíz Castañeda
50357	TRUE	15001	15	001	Acambay de Ruíz Castañeda
50326	TRUE	15001	15	001	Acambay de Ruíz Castañeda
54882	TRUE	15053	15	053	Melchor Ocampo
54883	TRUE	15053	15	053	Melchor Ocampo
50325	TRUE	15001	15	001	Acambay de Ruíz Castañeda
50350	TRUE	15001	15	001	Acambay de Ruíz Castañeda
54913	TRUE	15109	15	109	Tultitlán
54914	TRUE	15109	15	109	Tultitlán
54915	TRUE	15109	15	109	Tultitlán
50356	TRUE	15001	15	001	Acambay de Ruíz Castañeda
54920	TRUE	15109	15	109	Tultitlán
50355	TRUE	15001	15	001	Acambay de Ruíz Castañeda
54918	TRUE	15109	15	109	Tultitlán
54924	TRUE	15109	15	109	Tultitlán
50304	TRUE	15001	15	001	Acambay de Ruíz Castañeda
54910	TRUE	15109	15	109	Tultitlán
54893	TRUE	15053	15	053	Melchor Ocampo
54894	TRUE	15053	15	053	Melchor Ocampo
50303	TRUE	15001	15	001	Acambay de Ruíz Castañeda
54900	TRUE	15109	15	109	Tultitlán
54955	TRUE	15109	15	109	Tultitlán
51454	TRUE	15123	15	123	Luvianos
51465	TRUE	15123	15	123	Luvianos
51453	TRUE	15123	15	123	Luvianos
51466	TRUE	15123	15	123	Luvianos
52542	TRUE	15006	15	006	Almoloya del Río
54933	TRUE	15109	15	109	Tultitlán
54934	TRUE	15109	15	109	Tultitlán
54954	TRUE	15109	15	109	Tultitlán
54940	TRUE	15109	15	109	Tultitlán
54942	TRUE	15109	15	109	Tultitlán
54943	TRUE	15109	15	109	Tultitlán
54946	TRUE	15109	15	109	Tultitlán
54949	TRUE	15109	15	109	Tultitlán
54950	TRUE	15109	15	109	Tultitlán
54958	TRUE	15109	15	109	Tultitlán
54959	TRUE	15109	15	109	Tultitlán
54944	TRUE	15109	15	109	Tultitlán
54930	TRUE	15109	15	109	Tultitlán
54945	TRUE	15109	15	109	Tultitlán
54926	TRUE	15109	15	109	Tultitlán
54960	TRUE	15108	15	108	Tultepec
54932	TRUE	15109	15	109	Tultitlán
50334	TRUE	15001	15	001	Acambay de Ruíz Castañeda
54966	TRUE	15108	15	108	Tultepec
50306	TRUE	15001	15	001	Acambay de Ruíz Castañeda
54962	TRUE	15108	15	108	Tultepec
54964	TRUE	15108	15	108	Tultepec
54965	TRUE	15108	15	108	Tultepec
54967	TRUE	15108	15	108	Tultepec
56034	TRUE	15028	15	028	Chiautla
50323	TRUE	15001	15	001	Acambay de Ruíz Castañeda
50305	TRUE	15001	15	001	Acambay de Ruíz Castañeda
54974	TRUE	15108	15	108	Tultepec
50335	TRUE	15001	15	001	Acambay de Ruíz Castañeda
54975	TRUE	15108	15	108	Tultepec
54976	TRUE	15108	15	108	Tultepec
54983	TRUE	15108	15	108	Tultepec
54980	TRUE	15108	15	108	Tultepec
54986	TRUE	15108	15	108	Tultepec
55010	TRUE	15033	15	033	Ecatepec de Morelos
55000	TRUE	15033	15	033	Ecatepec de Morelos
55018	TRUE	15033	15	033	Ecatepec de Morelos
55016	TRUE	15033	15	033	Ecatepec de Morelos
55017	TRUE	15033	15	033	Ecatepec de Morelos
54323	TRUE	15112	15	112	Villa del Carbón
55024	TRUE	15033	15	033	Ecatepec de Morelos
55025	TRUE	15033	15	033	Ecatepec de Morelos
50330	TRUE	15001	15	001	Acambay de Ruíz Castañeda
50315	TRUE	15001	15	001	Acambay de Ruíz Castañeda
50324	TRUE	15001	15	001	Acambay de Ruíz Castañeda
50353	TRUE	15001	15	001	Acambay de Ruíz Castañeda
55027	TRUE	15033	15	033	Ecatepec de Morelos
55029	TRUE	15033	15	033	Ecatepec de Morelos
55030	TRUE	15033	15	033	Ecatepec de Morelos
55039	TRUE	15033	15	033	Ecatepec de Morelos
55040	TRUE	15033	15	033	Ecatepec de Morelos
55044	TRUE	15033	15	033	Ecatepec de Morelos
55050	TRUE	15033	15	033	Ecatepec de Morelos
55055	TRUE	15033	15	033	Ecatepec de Morelos
55056	TRUE	15033	15	033	Ecatepec de Morelos
55057	TRUE	15033	15	033	Ecatepec de Morelos
55059	TRUE	15033	15	033	Ecatepec de Morelos
50345	TRUE	15001	15	001	Acambay de Ruíz Castañeda
55028	TRUE	15033	15	033	Ecatepec de Morelos
50343	TRUE	15001	15	001	Acambay de Ruíz Castañeda
50313	TRUE	15001	15	001	Acambay de Ruíz Castañeda
50310	TRUE	15001	15	001	Acambay de Ruíz Castañeda
50336	TRUE	15001	15	001	Acambay de Ruíz Castañeda
55065	TRUE	15033	15	033	Ecatepec de Morelos
55066	TRUE	15033	15	033	Ecatepec de Morelos
55068	TRUE	15033	15	033	Ecatepec de Morelos
55069	TRUE	15033	15	033	Ecatepec de Morelos
55074	TRUE	15033	15	033	Ecatepec de Morelos
50337	TRUE	15001	15	001	Acambay de Ruíz Castañeda
55075	TRUE	15033	15	033	Ecatepec de Morelos
55076	TRUE	15033	15	033	Ecatepec de Morelos
55084	TRUE	15033	15	033	Ecatepec de Morelos
55085	TRUE	15033	15	033	Ecatepec de Morelos
55090	TRUE	15033	15	033	Ecatepec de Morelos
55094	TRUE	15033	15	033	Ecatepec de Morelos
55095	TRUE	15033	15	033	Ecatepec de Morelos
55104	TRUE	15033	15	033	Ecatepec de Morelos
55105	TRUE	15033	15	033	Ecatepec de Morelos
55100	TRUE	15033	15	033	Ecatepec de Morelos
55087	TRUE	15033	15	033	Ecatepec de Morelos
55080	TRUE	15033	15	033	Ecatepec de Morelos
55107	TRUE	15033	15	033	Ecatepec de Morelos
55114	TRUE	15033	15	033	Ecatepec de Morelos
55115	TRUE	15033	15	033	Ecatepec de Morelos
55778	TRUE	15081	15	081	Tecámac
55118	TRUE	15033	15	033	Ecatepec de Morelos
55119	TRUE	15033	15	033	Ecatepec de Morelos
55120	TRUE	15033	15	033	Ecatepec de Morelos
55125	TRUE	15033	15	033	Ecatepec de Morelos
55749	TRUE	15081	15	081	Tecámac
55126	TRUE	15033	15	033	Ecatepec de Morelos
55127	TRUE	15033	15	033	Ecatepec de Morelos
55130	TRUE	15033	15	033	Ecatepec de Morelos
55135	TRUE	15033	15	033	Ecatepec de Morelos
55137	TRUE	15033	15	033	Ecatepec de Morelos
55138	TRUE	15033	15	033	Ecatepec de Morelos
55139	TRUE	15033	15	033	Ecatepec de Morelos
55140	TRUE	15033	15	033	Ecatepec de Morelos
55146	TRUE	15033	15	033	Ecatepec de Morelos
55147	TRUE	15033	15	033	Ecatepec de Morelos
55148	TRUE	15033	15	033	Ecatepec de Morelos
55149	TRUE	15033	15	033	Ecatepec de Morelos
55158	TRUE	15033	15	033	Ecatepec de Morelos
55170	TRUE	15033	15	033	Ecatepec de Morelos
55176	TRUE	15033	15	033	Ecatepec de Morelos
55180	TRUE	15033	15	033	Ecatepec de Morelos
55187	TRUE	15033	15	033	Ecatepec de Morelos
55188	TRUE	15033	15	033	Ecatepec de Morelos
55189	TRUE	15033	15	033	Ecatepec de Morelos
55190	TRUE	15033	15	033	Ecatepec de Morelos
55200	TRUE	15033	15	033	Ecatepec de Morelos
55210	TRUE	15033	15	033	Ecatepec de Morelos
55218	TRUE	15033	15	033	Ecatepec de Morelos
55220	TRUE	15033	15	033	Ecatepec de Morelos
55234	TRUE	15033	15	033	Ecatepec de Morelos
55236	TRUE	15033	15	033	Ecatepec de Morelos
55237	TRUE	15033	15	033	Ecatepec de Morelos
55238	TRUE	15033	15	033	Ecatepec de Morelos
55240	TRUE	15033	15	033	Ecatepec de Morelos
55242	TRUE	15033	15	033	Ecatepec de Morelos
55243	TRUE	15033	15	033	Ecatepec de Morelos
55244	TRUE	15033	15	033	Ecatepec de Morelos
55245	TRUE	15033	15	033	Ecatepec de Morelos
55246	TRUE	15033	15	033	Ecatepec de Morelos
55247	TRUE	15033	15	033	Ecatepec de Morelos
55248	TRUE	15033	15	033	Ecatepec de Morelos
55249	TRUE	15033	15	033	Ecatepec de Morelos
55260	TRUE	15033	15	033	Ecatepec de Morelos
55264	TRUE	15033	15	033	Ecatepec de Morelos
55266	TRUE	15033	15	033	Ecatepec de Morelos
55267	TRUE	15033	15	033	Ecatepec de Morelos
55268	TRUE	15033	15	033	Ecatepec de Morelos
55269	TRUE	15033	15	033	Ecatepec de Morelos
55280	TRUE	15033	15	033	Ecatepec de Morelos
55284	TRUE	15033	15	033	Ecatepec de Morelos
55287	TRUE	15033	15	033	Ecatepec de Morelos
55288	TRUE	15033	15	033	Ecatepec de Morelos
55289	TRUE	15033	15	033	Ecatepec de Morelos
55294	TRUE	15033	15	033	Ecatepec de Morelos
55270	TRUE	15033	15	033	Ecatepec de Morelos
55295	TRUE	15033	15	033	Ecatepec de Morelos
55296	TRUE	15033	15	033	Ecatepec de Morelos
55297	TRUE	15033	15	033	Ecatepec de Morelos
55298	TRUE	15033	15	033	Ecatepec de Morelos
55299	TRUE	15033	15	033	Ecatepec de Morelos
55308	TRUE	15033	15	033	Ecatepec de Morelos
55310	TRUE	15033	15	033	Ecatepec de Morelos
52423	TRUE	15088	15	088	Tenancingo
52370	TRUE	15049	15	049	Joquicingo
50507	TRUE	15102	15	102	Timilpan
55316	TRUE	15033	15	033	Ecatepec de Morelos
55317	TRUE	15033	15	033	Ecatepec de Morelos
55300	TRUE	15033	15	033	Ecatepec de Morelos
55320	TRUE	15033	15	033	Ecatepec de Morelos
55338	TRUE	15033	15	033	Ecatepec de Morelos
55339	TRUE	15033	15	033	Ecatepec de Morelos
55340	TRUE	15033	15	033	Ecatepec de Morelos
55347	TRUE	15033	15	033	Ecatepec de Morelos
55348	TRUE	15033	15	033	Ecatepec de Morelos
55349	TRUE	15033	15	033	Ecatepec de Morelos
55360	TRUE	15033	15	033	Ecatepec de Morelos
55369	TRUE	15033	15	033	Ecatepec de Morelos
54337	TRUE	15112	15	112	Villa del Carbón
55400	TRUE	15033	15	033	Ecatepec de Morelos
55404	TRUE	15033	15	033	Ecatepec de Morelos
55405	TRUE	15033	15	033	Ecatepec de Morelos
55407	TRUE	15033	15	033	Ecatepec de Morelos
54327	TRUE	15112	15	112	Villa del Carbón
54316	TRUE	15112	15	112	Villa del Carbón
55414	TRUE	15033	15	033	Ecatepec de Morelos
55416	TRUE	15033	15	033	Ecatepec de Morelos
55417	TRUE	15033	15	033	Ecatepec de Morelos
55418	TRUE	15033	15	033	Ecatepec de Morelos
55419	TRUE	15033	15	033	Ecatepec de Morelos
55420	TRUE	15033	15	033	Ecatepec de Morelos
55425	TRUE	15033	15	033	Ecatepec de Morelos
55429	TRUE	15033	15	033	Ecatepec de Morelos
55415	TRUE	15033	15	033	Ecatepec de Morelos
55430	TRUE	15033	15	033	Ecatepec de Morelos
55450	TRUE	15033	15	033	Ecatepec de Morelos
55458	TRUE	15033	15	033	Ecatepec de Morelos
55459	TRUE	15033	15	033	Ecatepec de Morelos
55490	TRUE	15033	15	033	Ecatepec de Morelos
55498	TRUE	15033	15	033	Ecatepec de Morelos
55500	TRUE	15033	15	033	Ecatepec de Morelos
55506	TRUE	15033	15	033	Ecatepec de Morelos
55516	TRUE	15033	15	033	Ecatepec de Morelos
55508	TRUE	15033	15	033	Ecatepec de Morelos
55507	TRUE	15033	15	033	Ecatepec de Morelos
55515	TRUE	15033	15	033	Ecatepec de Morelos
55510	TRUE	15033	15	033	Ecatepec de Morelos
55509	TRUE	15033	15	033	Ecatepec de Morelos
55517	TRUE	15033	15	033	Ecatepec de Morelos
55520	TRUE	15033	15	033	Ecatepec de Morelos
55530	TRUE	15033	15	033	Ecatepec de Morelos
55540	TRUE	15033	15	033	Ecatepec de Morelos
55547	TRUE	15033	15	033	Ecatepec de Morelos
55548	TRUE	15033	15	033	Ecatepec de Morelos
55549	TRUE	15033	15	033	Ecatepec de Morelos
55603	TRUE	15120	15	120	Zumpango
52179	TRUE	15054	15	054	Metepec
55615	TRUE	15120	15	120	Zumpango
55605	TRUE	15120	15	120	Zumpango
55610	TRUE	15120	15	120	Zumpango
55616	TRUE	15120	15	120	Zumpango
55717	TRUE	15020	15	020	Coacalco de Berriozábal
55718	TRUE	15020	15	020	Coacalco de Berriozábal
55609	TRUE	15120	15	120	Zumpango
55613	TRUE	15120	15	120	Zumpango
55604	TRUE	15120	15	120	Zumpango
56334	TRUE	15031	15	031	Chimalhuacán
55636	TRUE	15120	15	120	Zumpango
55708	TRUE	15020	15	020	Coacalco de Berriozábal
55705	TRUE	15020	15	020	Coacalco de Berriozábal
55700	TRUE	15020	15	020	Coacalco de Berriozábal
56333	TRUE	15031	15	031	Chimalhuacán
55630	TRUE	15120	15	120	Zumpango
50447	TRUE	15085	15	085	Temascalcingo
50360	TRUE	15003	15	003	Aculco
50397	TRUE	15003	15	003	Aculco
50383	TRUE	15003	15	003	Aculco
50384	TRUE	15003	15	003	Aculco
50376	TRUE	15003	15	003	Aculco
50386	TRUE	15003	15	003	Aculco
50385	TRUE	15003	15	003	Aculco
50375	TRUE	15003	15	003	Aculco
50396	TRUE	15003	15	003	Aculco
55709	TRUE	15020	15	020	Coacalco de Berriozábal
55710	TRUE	15020	15	020	Coacalco de Berriozábal
50246	TRUE	15106	15	106	Toluca
55715	TRUE	15020	15	020	Coacalco de Berriozábal
55716	TRUE	15020	15	020	Coacalco de Berriozábal
55714	TRUE	15020	15	020	Coacalco de Berriozábal
55720	TRUE	15020	15	020	Coacalco de Berriozábal
55719	TRUE	15020	15	020	Coacalco de Berriozábal
55726	TRUE	15020	15	020	Coacalco de Berriozábal
55713	TRUE	15020	15	020	Coacalco de Berriozábal
55728	TRUE	15020	15	020	Coacalco de Berriozábal
55730	TRUE	15020	15	020	Coacalco de Berriozábal
55737	TRUE	15020	15	020	Coacalco de Berriozábal
54093	TRUE	15104	15	104	Tlalnepantla de Baz
55739	TRUE	15020	15	020	Coacalco de Berriozábal
55020	TRUE	15033	15	033	Ecatepec de Morelos
55729	TRUE	15020	15	020	Coacalco de Berriozábal
50435	TRUE	15085	15	085	Temascalcingo
50440	TRUE	15085	15	085	Temascalcingo
50374	TRUE	15003	15	003	Aculco
50373	TRUE	15003	15	003	Aculco
55752	TRUE	15081	15	081	Tecámac
55746	TRUE	15081	15	081	Tecámac
55748	TRUE	15081	15	081	Tecámac
56210	TRUE	15099	15	099	Texcoco
